wav_path,transcript,duration
common_voice_hy-AM_39491005.wav,նկարիչը շարունակեց իր ստեղծագործության այս հիմնական թեման մինչ իր կյանքի վերջը,5.436
common_voice_hy-AM_39491006.wav,դեռ ներողություն էլ ես խնդրում որ ուշ ես ուղարկում որովհետ ռոճիկդ նոր ես ստացել,6.228
common_voice_hy-AM_39491008.wav,ենթածաւալային փլանքը կը յատկանշուի ներանօթային ծաւալի նուազումով,5.508
common_voice_hy-AM_39491036.wav,կարծես մեկը դարան լիներ մտած սենյակում հանկարծ դուրս պրծնելով պիտի հարձակվեր իր վրա,6.156
common_voice_hy-AM_39491039.wav,արժանացած է շատ մրցանակներու,2.736
common_voice_hy-AM_39491040.wav,ռեժիսորական լուծումները գերապատվությունը ռեժիսուրային նրա բեմադրությունների մեկնակետերն են,6.588
common_voice_hy-AM_39491042.wav,հոմեոստազ տերմինը առավել հաճախ օգտագործվում է կենսաբանության մեջ,4.608
common_voice_hy-AM_39491064.wav,հիմնադրուած է մթ սահմանագծին,3.168
common_voice_hy-AM_39491065.wav,ուղիղ ռեակցիայի արագությունը ռեակցիայի ընթացքում փոքրանում է իսկ հետադարձ ռեակցիայինը մեծանում,6.768
common_voice_hy-AM_39491066.wav,երկու պիեսների միջ կարելի է նկատել նա անմիջական տեքստային համընկնումներ,5.4
common_voice_hy-AM_39491067.wav,միայն թե այժմ պարզ է թե ինչ կլինի նրանց հարաբերությունների հետ,4.896
common_voice_hy-AM_39491089.wav,իսկ մյուս բաժինները ծառայել են աշխատանքային նպատակներով,4.068
common_voice_hy-AM_39491091.wav,ձավորվում են գրական տարբեր ուղղություններ,3.276
common_voice_hy-AM_39491093.wav,արդյուքում ինը խաղերի ընթացքում խաղացողը ոչ մի անգամ աչքի չի ընկել,4.86
common_voice_hy-AM_39491096.wav,բավական չէ հա որ քո ասեղով պահում ես ամբողջ ընտանիքը դեռ ուզում ես,5.58
common_voice_hy-AM_39491100.wav,կարիբյան ծովի երկրաբանական տարիքը ճշգրտորեն որոշված չէ,4.176
common_voice_hy-AM_39491133.wav,մանրածախ առտրի համակարգն ընդգրկում է նա հանրային սնունդը,4.536
common_voice_hy-AM_39491135.wav,արգելավայրի տարածքը կուսական է,2.52
common_voice_hy-AM_39491136.wav,մրցանակներին առաջադրվածները մինչ այդ պահը բոլոր նախորդ հաղթողներներն էին,4.896
common_voice_hy-AM_39491137.wav,աղոթքի դրոշները ծածանվում են լեռնալանջերին առաջարկելով աղոթքներ բոլոր կենդանի էակների համար,6.876
common_voice_hy-AM_39491213.wav,խոդեդանը անոր նիւթէն քաղուած նոր եւ ամբողջական գործ է,4.788
common_voice_hy-AM_39491217.wav,կոմպոտը համարվում է լավագույն հատապտղամրգային պահածոն,4.356
common_voice_hy-AM_39491221.wav,մարդիկ խուճապի են մատնվում որովհետ դա նրանց կյանքի վերջին օրն է,4.536
common_voice_hy-AM_39491222.wav,կան նա հատուկ սկզբնաձեր ավարտաձեր,3.888
common_voice_hy-AM_39491265.wav,մատուռի գլխաւոր դուռը կը բացուի վանքի քառակուսի գաւիթին վրայ,4.14
common_voice_hy-AM_39491268.wav,պետրիկովյան նկարազարդման վարպետ էր,3.06
common_voice_hy-AM_39491271.wav,այն վերափոխում է քաղաքապետի հրամանները փոխելով հասցեատերերին,4.788
common_voice_hy-AM_39491336.wav,պատերազմի ժամանակ վիրավորվել է այդ վիճակում փրկել ընկերների կյանքը,4.86
common_voice_hy-AM_39491338.wav,լուսանցքի խիստ արտահայտված նեղացումը սովորաբար հանգեցնում է սրտամկանի ինֆարկտի,5.796
common_voice_hy-AM_39491340.wav,այգում բավական զբոսնողներ կային,2.736
common_voice_hy-AM_39491341.wav,մեգապոլիսում լայն հնարավորություններ բացվեցին աղջկա տաղանդի իրացման համար,5.436
common_voice_hy-AM_39491343.wav,ընտանիքում ունեցել են չորս երեխաներ բոլորը տղաներ,3.96
common_voice_hy-AM_39491445.wav,ֆիլմը դրական արձագանքներ է ստացել արժանացել մի քանի մրցանակների,5.04
common_voice_hy-AM_39491446.wav,գյուղացիները կարծելով թե նա կատակ է անում չեն հավատում նրա խոսքին,4.5
common_voice_hy-AM_39491447.wav,տարածված է ամենուրեք,2.376
common_voice_hy-AM_39491448.wav,այստեղ տարածված շատ կենդանատեսակներ էնդեմիկ են կամ գտնվում են ոչնչացման եզրին,6.768
common_voice_hy-AM_39491449.wav,գավառն ուներ բերրի ու արգավանդ հողեր ոռոգման բավարար հնարավորություն,5.688
common_voice_hy-AM_39491531.wav,նա ձեռնամուխ է լինում այդ հիվանդների բուժման գործին,3.78
common_voice_hy-AM_39491533.wav,շտրաուսի հետազոտությունների շրջանակում եղել են անտիկ միջնադարյան ժամանակակից փիլիսոփայական դպրոցները,7.848
common_voice_hy-AM_39491535.wav,կետոզը էներգիայի ստացման նպատակով մարմնի կուտակած ճարպերի քայքայման գործընթացն է,6.48
common_voice_hy-AM_39491538.wav,բայց գիտակցության մթագնումից առաջ վերջինը որ միտս եկավ դու ես,5.328
common_voice_hy-AM_39491541.wav,այդ պարբերականներում հոդվածներ էր հրապարակում թատրոնի կինոյի հեռուստատեսության մասին,6.12
common_voice_hy-AM_39491616.wav,տետր ավելի շատ օգտագործում են աշակերտներն ու ուսանողները,4.356
common_voice_hy-AM_39491666.wav,օրիգինալ շրջանաձ հրանոթատեղը ընդարձակվել է դարի վերջում,4.608
common_voice_hy-AM_39491668.wav,կառավարության զորքերին հաջողվել է ճնշել ապստամբությունները,4.176
common_voice_hy-AM_39491670.wav,փերին հետաքրքրված էր իր լեյբլի ամենաեկամտաբեր խմբի պահպանմամբ,5.436
common_voice_hy-AM_39491716.wav,հելոֆոբիան պետք է տարբերել լուսավախության ախտանշանից,4.068
common_voice_hy-AM_39491721.wav,սննդի համար պիտանի են երկարավուն պտուղներով բույսերը,3.96
common_voice_hy-AM_39491724.wav,բոլորովին ավելորդ է,2.268
common_voice_hy-AM_39491752.wav,ունի թույլ հիմնային հատկություն,2.736
common_voice_hy-AM_39491753.wav,ուղղությունը վերցնում են քիչ աղմկոտ շատ էլեկտրական երաժշտությանը,5.22
common_voice_hy-AM_39491754.wav,այս հոսանքի աղբյուրը կոչում են վոլտյան սյուն,3.528
common_voice_hy-AM_39491755.wav,զորացրվելուց հետո աշխատել է հայրենի գյուղում,3.456
common_voice_hy-AM_39491756.wav,այն բյուրեղյա մեծ միջին փոքր հատիկներով զանգվածային հրաբխային ապար է,5.616
common_voice_hy-AM_39491785.wav,պլանետար գեոմորֆոլոգիան ուսումնասիրում է ռելիեֆի խոշորագույն ձերը,4.86
common_voice_hy-AM_39491786.wav,այս ամենից հետո նապաստակն այլս անհնազանդ չէր,3.888
common_voice_hy-AM_39491787.wav,քաղաքի բնակչության մեծամասնությունը կազմում են սպիտակամորթները,4.5
common_voice_hy-AM_39491788.wav,այսօրվա դրությամբ ամրոցը հանդիսանում է զբոսաշրջային վայր,4.5
common_voice_hy-AM_39491790.wav,շինարարությունը ընթանում էր հիմնականում նվիրատվությունների հաշվին,4.428
common_voice_hy-AM_39491865.wav,աշխատել է տարբեր թերթերի հեռուստատեսության խմբագրություններում,4.86
common_voice_hy-AM_39491867.wav,իմպիչմենտը հաստատվում է,2.628
common_voice_hy-AM_39491868.wav,ֆիզիկական հողմահարման հիմնական գործոնը ջերմաստիճանի օրական սեզոնային կտրուկ տատանումներն են,7.308
common_voice_hy-AM_39491871.wav,ստեղծագործությունները թարգմանվել են գերմաներեն չեխերեն շվեդերեն,4.5
common_voice_hy-AM_39491925.wav,ղարաբաղ տեղանունը հստակ ստուգաբանություն չունի,3.636
common_voice_hy-AM_39491926.wav,այսպես լրանում է նրա տասնչորս տարին,3.24
common_voice_hy-AM_39491927.wav,մտաբուժութիւնը հարկաւոր է տարբերակել հոգեբուժութենէն եւ հոգեբանութենէն,5.58
common_voice_hy-AM_39491928.wav,հայտագիրը ընդգրկում է ժողովրդական դասական ժամանակակից կոմպոզիտորերի երգեր,5.868
common_voice_hy-AM_39491929.wav,անկարայի երկու ընտրական շրջաններում նույնպես փոխել են իրենց սահմանները,5.148
common_voice_hy-AM_39491946.wav,կառուցելիս օգտագործվել է կարմիր աղյուս,3.06
common_voice_hy-AM_39491955.wav,պահանջի չկատարման պատճառներից է եղել անձնակազմի քիչ թվաքանակը,4.788
common_voice_hy-AM_39491957.wav,բանաստեղծական ռեալիզմի ներկայացուցիչ,2.988
common_voice_hy-AM_39492066.wav,կանգնած կախաղանի տակ նա հրաժեշտ չի տալիս կյանքին,3.816
common_voice_hy-AM_39492067.wav,գյուղում հայտնաբերվել են մեծ կարասներ թոնիր գերեզմանոցներ պասրիսպների հետքեր ամրոցներ ջրանցքներ,7.848
common_voice_hy-AM_39492068.wav,շինությունների մի մասը նայելիս են եղել գլխավոր փողոցի կողմը,4.428
common_voice_hy-AM_39492069.wav,ծննդավայրում նախնական կրթությունն,3.096
common_voice_hy-AM_39492071.wav,կոմունաներն իրենց չափսերով խիստ տարբեր են,3.168
common_voice_hy-AM_39508731.wav,սերմնասպանի կիրառման միակ նպատակը բեղմնավորման կանխումն է,5.148
common_voice_hy-AM_39508732.wav,երբեմն օկոնոմյակին անվանում են ճապոնական պիցցա,4.5
common_voice_hy-AM_39508734.wav,եվ այնուհետ նրա մասին ոչ մի լուր չի լսվում,4.14
common_voice_hy-AM_39508735.wav,այնուամենայնիվ պայմանականորեն կարելի է առանձնացնել բանկային վերահսկողության կազմակերպման չորս հիմնական մոդելներ,7.956
common_voice_hy-AM_39508737.wav,կարով խողովակները պատրաստվում են մեծ մասամբ եռակցմամբ իսկ անկար խողովակները գլոցմամբ,6.768
common_voice_hy-AM_39508760.wav,պյութագորյան ավանդույթը խոսում էր նա այսպես կոչված բազմանկյան կամ ձական թվերից,5.976
common_voice_hy-AM_39508761.wav,նրա հետազոտությունները այս ոլորտում արտացոլվել են տարբեր հոդվածներում երկու մենագրություններում,6.66
common_voice_hy-AM_39508762.wav,մատենադարանին մասին առաջին տեղեկութիւնները մեզի հասած են ե դարէն,5.616
common_voice_hy-AM_39508763.wav,դե ոնց անենք պարոն զաքար ասում են աստված չկա,4.5
common_voice_hy-AM_39508769.wav,կայսեր ջանքերով զարկ տրվեց ծանր արդյունաբերությանը,4.14
common_voice_hy-AM_39508775.wav,նա պայքարել է հոգեմետ նյութերի չարաշահման դեպրեսիայի տագնապի դեմ,5.508
common_voice_hy-AM_39508777.wav,ներսից ծածկված է լորձաթաղանթով որն առաջացնում է լայնական ծալքեր,5.256
common_voice_hy-AM_39508779.wav,ընտանիքն ապրել է աղքատ հազիվ էր կարողանում ծայրը ծայրին հասցնել,5.076
common_voice_hy-AM_39508795.wav,նա ութ տարեկան է եղել երբ ծնողները բաժանվել են,3.996
common_voice_hy-AM_39508796.wav,ռոմանտիզմի պատմական ասպեկտին գումարվում էր նա լեզվականը,4.896
common_voice_hy-AM_39508797.wav,զարգացած է մերձքաղաքային գյուղատնտեսությունը բանջարաբուծություն պտղաբուծություն կաթնաանասնապահություն խոզաբուծություն,8.928
common_voice_hy-AM_39508799.wav,մասնակից ուսուցիչները տեղյակ չէին որ պատժվող աշակերտը դերասան է,5.076
common_voice_hy-AM_39508825.wav,էխնաթոնի այս հեղափոխության պատճառը մինչ այժմ պարզ չէ,4.608
common_voice_hy-AM_39508827.wav,միջավայրի զգայունության գործընթացը թույլ է տալիս որոշել բակտերիայի տեսակը,5.076
common_voice_hy-AM_39508828.wav,ընդ որում այդպիսի փոխանունություններով բառերը ստանում են նորանոր իմաստներ,5.94
common_voice_hy-AM_39508829.wav,թվաքանակը ցածր է հանդիպում են եզակի առանձնյակներով,4.5
common_voice_hy-AM_39508858.wav,լտնջերն ու ստորոաճերն անտսատպատ են,3.888
common_voice_hy-AM_39508859.wav,մի անգամ ծերուկը գնաց անտառ վառելափայտ հավաքելու,4.248
common_voice_hy-AM_39508865.wav,անհանգստացած մայրը տագնապ է բարձրացրել հարազատները որոնման են դուրս եկել,5.256
common_voice_hy-AM_39508866.wav,միսսիի հայրը հետաքննության մեջ է խարդախություն անելու համար,4.788
common_voice_hy-AM_39508869.wav,նրա մարմինն ավելի փքված էր երում քան մսալի իսկ խիստ չեչոտ դեմքը դեղին էր,6.228
common_voice_hy-AM_39508894.wav,բաֆիեն նա հեքիաթների հավաքածուների հեղինակ է,3.996
common_voice_hy-AM_39508895.wav,զարգացած է ձկնորսությունը ինչպես նա շինարարության ճյուղը,4.428
common_voice_hy-AM_39508896.wav,դիֆերենցիալ ձի օրինակներ են մակերույթների տեսության առաջին երկրորդ քառակուսային ձ,6.588
common_voice_hy-AM_39508898.wav,հայտնի է նա որ ճաշատեսակը տարածված է եղել կալեների գնչուների մոտ,5.4
common_voice_hy-AM_39508899.wav,փանջաբում առաջացել էր սիկհականությունը որը մերժում է ինստիտուցիոնալացված կրոնը,6.84
common_voice_hy-AM_39508970.wav,առաստաղները զարդարված էին ծեփակերտ նախշերով,3.996
common_voice_hy-AM_39508971.wav,կառուցված է ժամանակակից ոգով,2.808
common_voice_hy-AM_39508972.wav,հաշդեուն շնորհալի երեխա է եղել,3.096
common_voice_hy-AM_39508973.wav,լճի սնուցումը կատարվում է գետակների տեղումների գրունտային ջրերի հաշվին,5.22
common_voice_hy-AM_39508974.wav,ես կշտամբեցի նրան որ ինձ մոռացել էր ներկայացրի հյուրերիս,4.5
common_voice_hy-AM_39508980.wav,ավելի շատ հանդիպում է ծովամերձ շրջաններում,3.636
common_voice_hy-AM_39508981.wav,ավանդաբար ֆույարան նվագել են հովիվները հանգստի համար,4.356
common_voice_hy-AM_39508983.wav,ծառերը ձավորվում են կամ թողնվում իրենց բնական տեսքով,4.14
common_voice_hy-AM_39508985.wav,ընդհանուր առմամբ ոչնչացման պատճառների բացատրություն դեռս չկա,4.68
common_voice_hy-AM_39509003.wav,լվովի համալսարանի վիրաբուժության պրոֆեսոր,3.42
common_voice_hy-AM_39509005.wav,կարող է աշխատել ինչպես մեխանիկական օպերատորի կառավարմամբ այնպես էլ ավտոմատ ռեժիմներով,6.516
common_voice_hy-AM_39509008.wav,իրականության մեջ կույսի պես ամոթխած լինելով երակայության մեջ համարձակ էր ցինիկի էրոտիկի պես,7.02
common_voice_hy-AM_39509024.wav,սկսել է նկարել հոր վիտենբերգյան արվեստանոցում,3.6
common_voice_hy-AM_39509025.wav,շինարարության համար միջոցներ չկային,3.096
common_voice_hy-AM_39509026.wav,աշխատությունները նվիրված են պալեոզոյի շերտագրության հարցերին,4.356
common_voice_hy-AM_39509028.wav,ամենակ մարության բազենյան,3.06
common_voice_hy-AM_39509059.wav,այս պատճառով հեռացած է դպրըվանքէն ու յանձնուած ճակատագրին,4.68
common_voice_hy-AM_39509060.wav,նրանք վարում են փակ կյանք ինչպես կոլեկտիվ այնպես էլ մեկուսի,4.716
common_voice_hy-AM_39509061.wav,այս հասկացության օգտագործումը երկխոսություն է առաջացրել նման հետազոտությունների փիլիսոփայական հետանքների մասին,7.668
common_voice_hy-AM_39509062.wav,որովհետ զգում ես որ նա բարոյապես մեծ է բարձր է քեզնից չէ,5.148
common_voice_hy-AM_39509063.wav,առաջին փուլի ընթացքում կատարվել են ձերբակալություններ ու զանգվածային սպանություններ,5.22
common_voice_hy-AM_39509401.wav,երբեմն որպես սննդային մանրաթելեր գայլն ուտում է հատապտուղներ խոտաբույսեր,6.48
common_voice_hy-AM_39509402.wav,կան հնադարյան պատկերներ վերջավորություններով թեքված մեկ կամ մի քանի կողմերով,5.58
common_voice_hy-AM_39509404.wav,եկեղեցւոյ կից եղած է հայկական գերեզմանատուն,3.456
common_voice_hy-AM_39509420.wav,նկարահանել է կարճամետրաժ վավերագրական կինոնկարներ,4.176
common_voice_hy-AM_39509421.wav,ստացել է ավելի քան տասը գրական պարգներ մրցանակներ,4.536
common_voice_hy-AM_39509422.wav,դարեր ի վեր գրանիտն օգտագործվում է որպես շինարարական երեսպատման նյութ,5.508
common_voice_hy-AM_39509423.wav,միջնակարգ կրթությունը դպրոցականներին նախապատրաստում է հասունության վկայագիր բագրութ հանձնելու,6.876
common_voice_hy-AM_39509424.wav,հիմար բան էր պատասխանեց էմման,2.808
common_voice_hy-AM_39509436.wav,ընդերքը հիմնականում կազմված է կրաքարային զանգվածից,4.32
common_voice_hy-AM_39509438.wav,ընդ որում ռիթմն ապահովվում է թմբուկի անընդմեջ զարկերով,4.608
common_voice_hy-AM_39509439.wav,ունի դուստր որդի,2.448
common_voice_hy-AM_39509495.wav,անցորդներից ողորմություն հայցող նրա դողդոջուն ձեռքը դժվարությամբ է պահում գլխարկը,5.868
common_voice_hy-AM_39509497.wav,բնակչության հիմնական զբաղմունքը հացահատիկի մշակություն այգեգործություն անասնապահությունն ու մեղվաբուծությունն էր,7.38
common_voice_hy-AM_39509498.wav,նրա հաջողության գրավականը շրջագայությունն է,3.708
common_voice_hy-AM_39509499.wav,հա նախ առաջ խնդրում էի որ ամենակարողն աստված քեզ,5.04
common_voice_hy-AM_39509505.wav,տասնմեկ տարի ղեկավարել է սպաների շրջանային տանը կից գեղարվեստական ստուդիան,5.868
common_voice_hy-AM_39509506.wav,նախագծի ռեժիսորներից մեկը հակիրճ բնաութագրել է ֆիլմը որպես րոպեական նկարահանում,6.048
common_voice_hy-AM_39509507.wav,աշխատանքները վերաբերում են արդի թատրոնի խնդիրներին,3.996
common_voice_hy-AM_39509508.wav,խորհրդային բանակի կապիտան,2.808
common_voice_hy-AM_39509520.wav,այդպիսով ապահովվում էր գաղտնիությունը անհասանելի տարածքները թափանցելու հնարավորությունը,6.408
common_voice_hy-AM_39509521.wav,կառուցուած է ժայռի արեւելեան եզրի խորշին մէջ,3.96
common_voice_hy-AM_39509522.wav,պոչը երկգույն է,2.556
common_voice_hy-AM_39509526.wav,դեռս հարց է օրիորդ թե այլս կվերադառնամ արդյոք ասաց նա մելամաղձորեն,5.688
common_voice_hy-AM_39509529.wav,վաճառվել է երգի ավելի քան մեկ միլիոն օրինակ,3.708
common_voice_hy-AM_39509530.wav,անապատներում անձրների ժամանակ ժամանակավոր հոսքեր են հոսում,4.716
common_voice_hy-AM_39509531.wav,դրանից հետո մշտապես կազմակերպվեցին նմանատիպ ցուցահանդեսներ,4.716
common_voice_hy-AM_39509533.wav,թատրոնի նորագույն շրջանում ընդլայնվել են դերասանի ռեժիսորի անհատական գործունեության սահմանները,7.02
common_voice_hy-AM_39509535.wav,կալակշեթրան բավականին հաճախ անցկացնում է դրամատուրգիայի կինոյի կերպարվեստի սեմինարներ,7.2
common_voice_hy-AM_39509547.wav,օրենսդրական իշխանության բարձրագույն մարմինը միապալատ խորհրդարանն է մեջլիսը,5.58
common_voice_hy-AM_39509549.wav,քանի որ եկեղեցի կառուցելու համար տարածություն չկար դահլիճը ձափոխվեց եկեղեցու,5.616
common_voice_hy-AM_39509551.wav,տարիներ անց զույգը բաժանվել է,3.06
common_voice_hy-AM_39509552.wav,այն մինչ կոշիկները հասնող խաչանիշ ուսանոցով զգեստ է,4.896
common_voice_hy-AM_39509553.wav,բացի դրանցից գործում են մասնավոր մի շարք մանկապարտեզներ,4.356
common_voice_hy-AM_39509559.wav,բաժակը ծիրանագույն է մեծ մասամբ դրսի կողմից մազմզուկապատ,4.716
common_voice_hy-AM_39509560.wav,շինարարությունը ֆինանսավորվել է երեք թագավորների ճակատամարտից հետո պորտուգալացիների զգալի վճարած փրկագնով,7.596
common_voice_hy-AM_39509561.wav,բնակեցված է գլխավորապես սամորթներով,3.708
common_voice_hy-AM_39509562.wav,լոշ դղյակի հետ կապված է մի հետարքիր լեգենդ,4.068
common_voice_hy-AM_39509575.wav,թագավորական պահակախումբը գտնվում է թագավորի անմիջական անձնական վերահսկողության ներքո,6.12
common_voice_hy-AM_39509576.wav,թաքնված գիշատիչ թռչուն է,2.736
common_voice_hy-AM_39509577.wav,փաշմակ բառն առաջացել է պարսկերեն փաշմ տերմինից որը նշանակում է բուրդ,5.796
common_voice_hy-AM_39509578.wav,հետագայում քաղկեդոնականության անկումից հետո դարձել է առաքելական,4.608
common_voice_hy-AM_39509589.wav,եվան ոչինչ չասաց թաշկինակը հանեց ծայրով սրբեց աչքերից դուրս ցայտած արտասուքը,6.48
common_voice_hy-AM_39509590.wav,այլ դեպքում արքայական զինանշանի վրա պատկերվում է միապետի անձնական նշանաբանը,5.94
common_voice_hy-AM_39509592.wav,ակտիվ են մթնշաղին կամ գիշերը,2.988
common_voice_hy-AM_39509593.wav,բացի այդ կան կոմպուլսիվ վարքագծի մշակութային օրինակներ,4.5
common_voice_hy-AM_39509595.wav,այդ աշխատանքը փոխել է իր կարիերայի ուղղությունը,3.636
common_voice_hy-AM_39509599.wav,գործնականում չի լուծվում ջրում լուծվում է օրգանական լուծիչներում,4.608
common_voice_hy-AM_39509600.wav,դերասանը դիակիզվել է իսկ նրա աճյունը ցրվել է ծովում,4.176
common_voice_hy-AM_39509602.wav,հիմա պիտի նոր նպատակ գտնի կորցրածը ետ բերելու համար,4.5
common_voice_hy-AM_39509607.wav,նա որոշում է գնել խաղալիքները զանգուլակների միջոցով,3.996
common_voice_hy-AM_39509608.wav,լայն իմաստով միմիկրիան կարող է ներառել նա անշունչ մոդելներ,5.148
common_voice_hy-AM_39509612.wav,ցուցահանդեսի հիմքը նկարչի հավաքածուն է որը նա նվիրվել է ժողովրդին,4.788
common_voice_hy-AM_39509672.wav,վերջիններս կը ձերբակալեն զինք,3.06
common_voice_hy-AM_39509673.wav,լեզուն շատ մոտ է շան խամտի լեզուներին,3.708
common_voice_hy-AM_39509674.wav,երկուսն էլ ինչպես հայրը ֆուտբոլիստներ են,3.348
common_voice_hy-AM_39509676.wav,սկոֆիլդի արվեստը հագեցված է հումանիզմի արդարության գաղափարներով,4.788
common_voice_hy-AM_39509704.wav,ամենուրեք տարածված է հատուկ սարքերի անդրոգինների այֆաքերի օգտագործմամբ վիրտուալ սեքսը,7.128
common_voice_hy-AM_39509708.wav,որպես պատիժ հայրը նրան փակում է նավի սենյակներից մեկում,3.996
common_voice_hy-AM_39509709.wav,կորոնար անոթների հիվանդությունը կաթվածը ծայրամասային զարկերակների հիվանդությունը ներառում են աթերոսկլերոզը,7.74
common_voice_hy-AM_39509710.wav,նորվեգահայերը զբաղվում են արհեստներով առտրով ինչպես նա սպասարկման ոլորտի բնագավառներով,7.236
common_voice_hy-AM_39509711.wav,միայն ռեստորանի աստիճանների վերում գտնվող վիտրաժն է մնացել անվնաս,5.22
common_voice_hy-AM_39509712.wav,բացի դրանից արագ աճում էր բրդյա հագուստի կոշիկի մեքենաների արտադրությունը,5.436
common_voice_hy-AM_39509713.wav,ապստամբներու սկզբնական խնդիրը ընկերներուն բանտարկութենէն ազատած էր որ լուծուեցաւ,6.048
common_voice_hy-AM_39509714.wav,մշակման տարբեր պայմանների հետ կապված տարբեր է նա հազարի քիմիական կազմը,4.968
common_voice_hy-AM_39509785.wav,գրքերը թարգմանվել են տասնյակ լեզուներով,3.348
common_voice_hy-AM_39509787.wav,նրանք պահպանում են գետի հատակում հանգչող ոսկե գանձը,4.14
common_voice_hy-AM_39509788.wav,սլովակիայի տարածքը բնակեցված է եղել հին քարի դարից,4.14
common_voice_hy-AM_39509789.wav,ճակատին փորագրուած ռումբիկը կը խորհրդանշէ իշխանապետ ըլլալը,5.076
common_voice_hy-AM_39509798.wav,նրա հայրը եկեղեցական երգչախմբում դիրիժոր է եղել,4.14
common_voice_hy-AM_39509800.wav,ստորաբաժանվում են մոմենտային ինտերվալային շարքերի,3.996
common_voice_hy-AM_39509801.wav,դուռակը դա տրամաբանական խաղ է,3.096
common_voice_hy-AM_39509802.wav,մինույն էներգիայի նեյտրոնների ցրման անկյունային բաշխվածության պատկերը կոչվում է նմուշի նեյտրոնոգրամ,7.416
common_voice_hy-AM_39509808.wav,բայց մի ուրիշ բան եմ ուզում ասել քեզ լոն,3.456
common_voice_hy-AM_39509809.wav,սավոսկինսկի գյուղական համայնքի վարչական կենտրոնն է,4.428
common_voice_hy-AM_39509811.wav,առաջադիմական կուսակցության անդամ է,3.24
common_voice_hy-AM_39509812.wav,իզուր ես բարկանում,2.268
common_voice_hy-AM_39509818.wav,կիստաների մեծ մասն անվտանգ են,2.88
common_voice_hy-AM_39509819.wav,չեզոքացման ռեակցիաները ընկած են քիմիական վերլուծության չեզոքացման եղանակների հիմքում,5.796
common_voice_hy-AM_39509820.wav,գնացին շուրջ քսան կոմպոզիտորներ նկարիչներ տեխնիկներ այլն,5.148
common_voice_hy-AM_39509821.wav,խաղում էին չամուսնացածներն ամուսնացածների դեմ,3.636
common_voice_hy-AM_39509822.wav,տրվում է ցելի ցրտահերկի կրկնավարի ինչպես նա սածիլման ժամանակ,5.508
common_voice_hy-AM_39509836.wav,տասներեք տարեկանում սկսում է զբաղվել պրոֆեսիոնալ ուժային սպորտով,4.68
common_voice_hy-AM_39509838.wav,ինչ էիր ասում,2.016
common_voice_hy-AM_39509839.wav,պսակի խողովակը կրկնակի անգամ երկար է բաժակից,3.888
common_voice_hy-AM_39509841.wav,բնակիչները հիմնականում զբաղվում էին երկրագործությամբ խաղողագործությամբ,5.436
common_voice_hy-AM_39509842.wav,եվ նրան է տալիս կոնն ու գորտը,2.916
common_voice_hy-AM_39509843.wav,մնացած տարածքները գտնվում են դաշնային կառավարության վարչության տակ,4.716
common_voice_hy-AM_39509844.wav,եվ նրանք երեքն էլ դերասանուհիններ են եղել,3.276
common_voice_hy-AM_39509845.wav,ալեքսանդրան ամուսնանում է ուրիշ տղամարդու հետ,3.348
common_voice_hy-AM_39509862.wav,համապատասխան համատեքստում այդ թարագմանությունը պետք է ունենա ավելի նեղ իմաստ,4.788
common_voice_hy-AM_39509863.wav,ծաղկաբույլը զամբյուղ է,2.34
common_voice_hy-AM_39509864.wav,սենը բացահայտում է որ նա աղտոտված գետի ոգին է,4.068
common_voice_hy-AM_39509865.wav,դեռ այդ դարաշրջանում իմաստությունը շատ իմացության բազմափորձ բառերի հոմանիշն էր,5.796
common_voice_hy-AM_39509989.wav,նախատեսված էր աշխատավորների բարոյական ոգին բարձրացնելու համար,4.86
common_voice_hy-AM_39509990.wav,նշված ռիֆտերը առաջացել են հիմնականում նեոգենում չորրորդական ժամանակաշրջանում,6.048
common_voice_hy-AM_39509991.wav,կարճ ժամանակ անց հաջողությամբ գործիքավորում է իր ստեղծագործությունները,5.328
common_voice_hy-AM_39509993.wav,մանցինելաին նա անվանում են ծովափի խնձոր,4.248
common_voice_hy-AM_39510000.wav,ամեն դեպքում հանդիպման ժամանակ նախնական պայմնավորվածություն է ձեռք բերվում,5.58
common_voice_hy-AM_39510110.wav,դերասանի եւ բեմբացացի յատկութիւններէ զատ օժտուած էր նըկարչական ձիրքով,5.688
common_voice_hy-AM_39510111.wav,տոնի իմաստի հետագա զարգացումը ուղղափառների կաթոլիկների մեջ տարբեր ձերով ընթացավ,6.156
common_voice_hy-AM_39510117.wav,իսկ սիրո զգացումն այն առանձնահատկությունն ունի որ մարդուն ամենանեղ եսասեր է դարձնում,6.048
common_voice_hy-AM_39510138.wav,էստոնական մտավորականությունը ձավորվել է գերմանական ու ռուսական մշակույթների ազդեցությամբ,6.3
common_voice_hy-AM_39510144.wav,մեդալը ստանում էին բոլորը այդ թվում նա կայսրը,3.816
common_voice_hy-AM_39510145.wav,արժանացել է միութենական հանրապետական կառավարական պարգների,4.788
common_voice_hy-AM_39510146.wav,ենթադրվում է որ խոսքը նույն թագի մասին է,3.78
common_voice_hy-AM_39510147.wav,հավաքածուն կազմված է երկու բաժնից յուրաքանչյուրում տասական նկար,5.04
common_voice_hy-AM_39510149.wav,նման աղետալի վիճակը առաջացել է մարդու բացասական ներգործության մասնավորապես որսագողության հետանքով,7.128
