path,sentence
common_voice_hy-AM_39490982.wav,«Կիև» տեղանունը գիտության մեջ հստակ բացատրություն չի ստացել։
common_voice_hy-AM_39490985.wav,Սյունիքը ամենահագեցած մարզն է մետաղական հանքերի բաշխվածության առումով։
common_voice_hy-AM_39490987.wav,Հիմնադրման առաջին ամիսներին ռադիոհաղորդումներն անկանոն բնույթ են կրել։
common_voice_hy-AM_39491004.wav,Շպինելի ստեղծագործությանը բնորոշ է ձգտումը դեպի մոնումենտալ կերպարներ։
common_voice_hy-AM_39491005.wav,Նկարիչը շարունակեց իր ստեղծագործության այս հիմնական թեման մինչև իր կյանքի վերջը։
common_voice_hy-AM_39491006.wav,"և դեռ ներողություն էլ ես խնդրում, որ ուշ ես ուղարկում, որովհետև ռոճիկդ նոր ես ստացել…"
common_voice_hy-AM_39491008.wav,Ենթածաւալային փլանքը կը յատկանշուի ներանօթային ծաւալի նուազումով։
common_voice_hy-AM_39491036.wav,"կարծես մեկը դարան լիներ մտած սենյակում և, հանկարծ դուրս պրծնելով պիտի հարձակվեր իր վրա:"
common_voice_hy-AM_39491039.wav,Արժանացած է շատ մրցանակներու։
common_voice_hy-AM_39491040.wav,Ռեժիսորական լուծումները և գերապատվությունը ռեժիսուրային նրա բեմադրությունների մեկնակետերն են։
common_voice_hy-AM_39491042.wav,Հոմեոստազ տերմինը առավել հաճախ օգտագործվում է կենսաբանության մեջ։
common_voice_hy-AM_39491064.wav,Հիմնադրուած է մ.թ. սահմանագծին։
common_voice_hy-AM_39491065.wav,"Ուղիղ ռեակցիայի արագությունը ռեակցիայի ընթացքում փոքրանում է, իսկ հետադարձ ռեակցիայինը՝ մեծանում։"
common_voice_hy-AM_39491066.wav,Երկու պիեսների միջև կարելի է նկատել նաև անմիջական տեքստային համընկնումներ։
common_voice_hy-AM_39491067.wav,"Միայն թե, այժմ պարզ է, թե ինչ կլինի նրանց հարաբերությունների հետ։"
common_voice_hy-AM_39491089.wav,Իսկ մյուս բաժինները ծառայել են աշխատանքային նպատակներով։
common_voice_hy-AM_39491091.wav,Ձևավորվում են գրական տարբեր ուղղություններ։
common_voice_hy-AM_39491093.wav,Արդյուքում ինը խաղերի ընթացքում խաղացողը ոչ մի անգամ աչքի չի ընկել։
common_voice_hy-AM_39491096.wav,"Բավական չէ, հա՞, որ քո ասեղով պահում ես ամբողջ ընտանիքը և դեռ ուզում ես…"
common_voice_hy-AM_39491100.wav,Կարիբյան ծովի երկրաբանական տարիքը ճշգրտորեն որոշված չէ։
common_voice_hy-AM_39491133.wav,Մանրածախ առևտրի համակարգն ընդգրկում է նաև հանրային սնունդը։
common_voice_hy-AM_39491135.wav,Արգելավայրի տարածքը կուսական է։
common_voice_hy-AM_39491136.wav,Մրցանակներին առաջադրվածները մինչ այդ պահը բոլոր նախորդ հաղթողներներն էին։
common_voice_hy-AM_39491137.wav,Աղոթքի դրոշները ծածանվում են լեռնալանջերին՝ առաջարկելով աղոթքներ բոլոր կենդանի էակների համար։
common_voice_hy-AM_39491213.wav,"«Խոդեդան»ը անոր նիւթէն քաղուած, նոր եւ ամբողջական գործ է։"
common_voice_hy-AM_39491217.wav,Կոմպոտը համարվում է լավագույն հատապտղամրգային պահածոն։
common_voice_hy-AM_39491221.wav,"Մարդիկ խուճապի են մատնվում, որովհետև դա նրանց կյանքի վերջին օրն է։"
common_voice_hy-AM_39491222.wav,Կան նաև հատուկ սկզբնաձևեր և ավարտաձևեր։
common_voice_hy-AM_39491265.wav,Մատուռի գլխաւոր դուռը կը բացուի վանքի քառակուսի գաւիթին վրայ։
common_voice_hy-AM_39491268.wav,Պետրիկովյան նկարազարդման վարպետ էր։
common_voice_hy-AM_39491271.wav,Այն վերափոխում է քաղաքապետի հրամանները՝ փոխելով հասցեատերերին։
common_voice_hy-AM_39491336.wav,Պատերազմի ժամանակ վիրավորվել է և այդ վիճակում փրկել ընկերների կյանքը։
common_voice_hy-AM_39491338.wav,Լուսանցքի խիստ արտահայտված նեղացումը սովորաբար հանգեցնում է սրտամկանի ինֆարկտի։
common_voice_hy-AM_39491340.wav,այգում բավական զբոսնողներ կային:
common_voice_hy-AM_39491341.wav,Մեգապոլիսում լայն հնարավորություններ բացվեցին աղջկա տաղանդի իրացման համար։
common_voice_hy-AM_39491343.wav,Ընտանիքում ունեցել են չորս երեխաներ՝ բոլորը տղաներ։
common_voice_hy-AM_39491445.wav,Ֆիլմը դրական արձագանքներ է ստացել և արժանացել մի քանի մրցանակների։
common_voice_hy-AM_39491446.wav,"Գյուղացիները, կարծելով, թե նա կատակ է անում, չեն հավատում նրա խոսքին։"
common_voice_hy-AM_39491447.wav,Տարածված է ամենուրեք։
common_voice_hy-AM_39491448.wav,Այստեղ տարածված շատ կենդանատեսակներ էնդեմիկ են կամ գտնվում են ոչնչացման եզրին։
common_voice_hy-AM_39491449.wav,Գավառն ուներ բերրի ու արգավանդ հողեր և ոռոգման բավարար հնարավորություն։
common_voice_hy-AM_39491531.wav,Նա ձեռնամուխ է լինում այդ հիվանդների բուժման գործին։
common_voice_hy-AM_39491533.wav,"Շտրաուսի հետազոտությունների շրջանակում եղել են անտիկ, միջնադարյան և ժամանակակից փիլիսոփայական դպրոցները։"
common_voice_hy-AM_39491535.wav,Կետոզը՝ էներգիայի ստացման նպատակով մարմնի կուտակած ճարպերի քայքայման գործընթացն է։
common_voice_hy-AM_39491538.wav,"«Բայց գիտակցության մթագնումից առաջ վերջինը, որ միտս եկավ, «դու» ես»։"
common_voice_hy-AM_39491541.wav,"Այդ պարբերականներում հոդվածներ էր հրապարակում թատրոնի, կինոյի և հեռուստատեսության մասին։"
common_voice_hy-AM_39491616.wav,Տետր ավելի շատ օգտագործում են աշակերտներն ու ուսանողները։
common_voice_hy-AM_39491666.wav,"Օրիգինալ, շրջանաձև հրանոթատեղը ընդարձակվել է դարի վերջում։"
common_voice_hy-AM_39491668.wav,Կառավարության զորքերին հաջողվել է ճնշել ապստամբությունները։
common_voice_hy-AM_39491670.wav,Փերին հետաքրքրված էր իր լեյբլի ամենաեկամտաբեր խմբի պահպանմամբ։
common_voice_hy-AM_39491716.wav,Հելոֆոբիան պետք է տարբերել լուսավախության ախտանշանից։
common_voice_hy-AM_39491721.wav,Սննդի համար պիտանի են երկարավուն պտուղներով բույսերը։
common_voice_hy-AM_39491724.wav,- Բոլորովին ավելորդ է:
common_voice_hy-AM_39491752.wav,Ունի թույլ հիմնային հատկություն։
common_voice_hy-AM_39491753.wav,Ուղղությունը վերցնում են քիչ աղմկոտ և շատ էլեկտրական երաժշտությանը։
common_voice_hy-AM_39491754.wav,Այս հոսանքի աղբյուրը կոչում են վոլտյան սյուն։
common_voice_hy-AM_39491755.wav,Զորացրվելուց հետո աշխատել է հայրենի գյուղում։
common_voice_hy-AM_39491756.wav,"Այն բյուրեղյա մեծ, միջին և փոքր հատիկներով զանգվածային հրաբխային ապար է։"
common_voice_hy-AM_39491785.wav,Պլանետար գեոմորֆոլոգիան ուսումնասիրում է ռելիեֆի խոշորագույն ձևերը։
common_voice_hy-AM_39491786.wav,Այս ամենից հետո նապաստակն այլևս անհնազանդ չէր։
common_voice_hy-AM_39491787.wav,Քաղաքի բնակչության մեծամասնությունը կազմում են սպիտակամորթները։
common_voice_hy-AM_39491788.wav,Այսօրվա դրությամբ ամրոցը հանդիսանում է զբոսաշրջային վայր։
common_voice_hy-AM_39491790.wav,Շինարարությունը ընթանում էր հիմնականում նվիրատվությունների հաշվին։
common_voice_hy-AM_39491865.wav,Աշխատել է տարբեր թերթերի և հեռուստատեսության խմբագրություններում։
common_voice_hy-AM_39491867.wav,Իմպիչմենտը հաստատվում է։
common_voice_hy-AM_39491868.wav,Ֆիզիկական հողմահարման հիմնական գործոնը ջերմաստիճանի օրական և սեզոնային կտրուկ տատանումներն են։
common_voice_hy-AM_39491871.wav,"Ստեղծագործությունները թարգմանվել են գերմաներեն, չեխերեն, շվեդերեն։"
common_voice_hy-AM_39491925.wav,«Ղարաբաղ» տեղանունը հստակ ստուգաբանություն չունի։
common_voice_hy-AM_39491926.wav,Այսպես լրանում է նրա տասնչորս տարին։
common_voice_hy-AM_39491927.wav,Մտաբուժութիւնը հարկաւոր է տարբերակել հոգեբուժութենէն եւ հոգեբանութենէն։
common_voice_hy-AM_39491928.wav,"Հայտագիրը ընդգրկում է ժողովրդական, դասական և ժամանակակից կոմպոզիտորևերի երգեր։"
common_voice_hy-AM_39491929.wav,Անկարայի երկու ընտրական շրջաններում նույնպես փոխել են իրենց սահմանները։
common_voice_hy-AM_39491946.wav,Կառուցելիս օգտագործվել է կարմիր աղյուս։
common_voice_hy-AM_39491955.wav,Պահանջի չկատարման պատճառներից է եղել անձնակազմի քիչ թվաքանակը։
common_voice_hy-AM_39491957.wav,Բանաստեղծական ռեալիզմի ներկայացուցիչ։
common_voice_hy-AM_39492066.wav,Կանգնած կախաղանի տակ՝ նա հրաժեշտ չի տալիս կյանքին։
common_voice_hy-AM_39492067.wav,"Գյուղում հայտնաբերվել են մեծ կարասներ, թոնիր, գերեզմանոցներ, պասրիսպների հետքեր, ամրոցներ, ջրանցքներ։"
common_voice_hy-AM_39492068.wav,Շինությունների մի մասը նայելիս են եղել գլխավոր փողոցի կողմը։
common_voice_hy-AM_39492069.wav,Ծննդավայրում նախնական կրթությունն։
common_voice_hy-AM_39492071.wav,Կոմունաներն իրենց չափսերով խիստ տարբեր են։
common_voice_hy-AM_39508731.wav,Սերմնասպանի կիրառման միակ նպատակը բեղմնավորման կանխումն է։
common_voice_hy-AM_39508732.wav,Երբեմն օկոնոմյակին անվանում են «ճապոնական պիցցա»։
common_voice_hy-AM_39508734.wav,Եվ այնուհետև նրա մասին ոչ մի լուր չի լսվում։
common_voice_hy-AM_39508735.wav,"Այնուամենայնիվ, պայմանականորեն կարելի է առանձնացնել բանկային վերահսկողության կազմակերպման չորս հիմնական մոդելներ։"
common_voice_hy-AM_39508737.wav,"Կարով խողովակները պատրաստվում են մեծ մասամբ եռակցմամբ, իսկ անկար խողովակները՝ գլոցմամբ։"
common_voice_hy-AM_39508760.wav,Պյութագորյան ավանդույթը խոսում էր նաև այսպես կոչված բազմանկյան կամ ձևական թվերից։
common_voice_hy-AM_39508761.wav,Նրա հետազոտությունները այս ոլորտում արտացոլվել են տարբեր հոդվածներում և երկու մենագրություններում։
common_voice_hy-AM_39508762.wav,Մատենադարանին մասին առաջին տեղեկութիւնները մեզի հասած են Ե. դարէն։
common_voice_hy-AM_39508763.wav,"- Դե ո՞նց անենք, պարոն Զաքար, ասում են աստված չկա:"
common_voice_hy-AM_39508769.wav,Կայսեր ջանքերով զարկ տրվեց ծանր արդյունաբերությանը։
common_voice_hy-AM_39508775.wav,"Նա պայքարել է հոգեմետ նյութերի չարաշահման, դեպրեսիայի և տագնապի դեմ։"
common_voice_hy-AM_39508777.wav,"Ներսից ծածկված է լորձաթաղանթով, որն առաջացնում է լայնական ծալքեր։"
common_voice_hy-AM_39508779.wav,Ընտանիքն ապրել է աղքատ և հազիվ էր կարողանում ծայրը ծայրին հասցնել։
common_voice_hy-AM_39508795.wav,"Նա ութ տարեկան է եղել, երբ ծնողները բաժանվել են։"
common_voice_hy-AM_39508796.wav,Ռոմանտիզմի պատմական ասպեկտին գումարվում էր նաև լեզվականը։
common_voice_hy-AM_39508797.wav,"Զարգացած է մերձքաղաքային գյուղատնտեսությունը (բանջարաբուծություն, պտղաբուծություն, կաթնաանասնապահություն, խոզաբուծություն)։"
common_voice_hy-AM_39508799.wav,"Մասնակից «ուսուցիչները» տեղյակ չէին, որ պատժվող «աշակերտը» դերասան է։"
common_voice_hy-AM_39508825.wav,Էխնաթոնի այս հեղափոխության պատճառը մինչ այժմ պարզ չէ։
common_voice_hy-AM_39508827.wav,Միջավայրի զգայունության գործընթացը թույլ է տալիս որոշել բակտերիայի տեսակը։
common_voice_hy-AM_39508828.wav,Ընդ որում՝ այդպիսի փոխանունություններով բառերը ստանում են նորանոր իմաստներ։
common_voice_hy-AM_39508829.wav,Թվաքանակը ցածր է և հանդիպում են եզակի առանձնյակներով։
common_voice_hy-AM_39508858.wav,"Լտնջերն ու ստորոաճերն, անտսատպատ են։"
common_voice_hy-AM_39508859.wav,Մի անգամ ծերուկը գնաց անտառ՝ վառելափայտ հավաքելու։
common_voice_hy-AM_39508865.wav,"Անհանգստացած մայրը տագնապ է բարձրացրել, և հարազատները որոնման են դուրս եկել։"
common_voice_hy-AM_39508866.wav,Միսսիի հայրը հետաքննության մեջ է խարդախություն անելու համար։
common_voice_hy-AM_39508869.wav,"Նրա մարմինն ավելի փքված էր երևում, քան մսալի, իսկ խիստ չեչոտ դեմքը դեղին էր."
common_voice_hy-AM_39508894.wav,Բաֆիեն նաև հեքիաթների հավաքածուների հեղինակ է։
common_voice_hy-AM_39508895.wav,"Զարգացած է ձկնորսությունը, ինչպես նաև շինարարության ճյուղը։"
common_voice_hy-AM_39508896.wav,Դիֆերենցիալ ձևի օրինակներ են մակերևույթների տեսության առաջին և երկրորդ քառակուսային ձև։
common_voice_hy-AM_39508898.wav,"Հայտնի է նաև, որ ճաշատեսակը տարածված է եղել կալեների (գնչուների) մոտ։"
common_voice_hy-AM_39508899.wav,"Փանջաբում առաջացել էր սիկհականությունը, որը մերժում էև ինստիտուցիոնալացված կրոնը։"
common_voice_hy-AM_39508970.wav,Առաստաղները զարդարված էին ծեփակերտ նախշերով։
common_voice_hy-AM_39508971.wav,Կառուցված է ժամանակակից ոգով։
common_voice_hy-AM_39508972.wav,Հաշդեուն շնորհալի երեխա է եղել։
common_voice_hy-AM_39508973.wav,"Լճի սնուցումը կատարվում է գետակների, տեղումների և գրունտային ջրերի հաշվին։"
common_voice_hy-AM_39508974.wav,"Ես կշտամբեցի նրան, որ ինձ մոռացել էր, և ներկայացրի հյուրերիս:"
common_voice_hy-AM_39508980.wav,Ավելի շատ հանդիպում է ծովամերձ շրջաններում։
common_voice_hy-AM_39508981.wav,"Ավանդաբար, ֆույարան նվագել են հովիվները հանգստի համար։"
common_voice_hy-AM_39508983.wav,Ծառերը ձևավորվում են կամ թողնվում իրենց բնական տեսքով։
common_voice_hy-AM_39508985.wav,"Ընդհանուր առմամբ, ոչնչացման պատճառների բացատրություն դեռևս չկա։"
common_voice_hy-AM_39509003.wav,Լվովի համալսարանի վիրաբուժության պրոֆեսոր։
common_voice_hy-AM_39509005.wav,"Կարող է աշխատել ինչպես մեխանիկական՝ օպերատորի կառավարմամբ, այնպես էլ ավտոմատ ռեժիմներով։"
common_voice_hy-AM_39509008.wav,"Իրականության մեջ կույսի պես ամոթխած լինելով, երևակայության մեջ համարձակ էր ցինիկի և էրոտիկի պես…"
common_voice_hy-AM_39509024.wav,Սկսել է նկարել հոր վիտենբերգյան արվեստանոցում։
common_voice_hy-AM_39509025.wav,Շինարարության համար միջոցներ չկային։
common_voice_hy-AM_39509026.wav,Աշխատությունները նվիրված են պալեոզոյի շերտագրության հարցերին։
common_voice_hy-AM_39509028.wav,- Ամենակ Մարության և Բազենյան…
common_voice_hy-AM_39509059.wav,Այս պատճառով հեռացած է դպրըվանքէն ու յանձնուած ճակատագրին։
common_voice_hy-AM_39509060.wav,"Նրանք վարում են փակ կյանք՝ ինչպես կոլեկտիվ, այնպես էլ մեկուսի։"
common_voice_hy-AM_39509061.wav,Այս հասկացության օգտագործումը երկխոսություն է առաջացրել նման հետազոտությունների փիլիսոփայական հետևանքների մասին։
common_voice_hy-AM_39509062.wav,"Որովհետև զգում ես, որ նա բարոյապես մեծ է, բարձր է քեզնից, չէ՞:"
common_voice_hy-AM_39509063.wav,Առաջին փուլի ընթացքում կատարվել են ձերբակալություններ ու զանգվածային սպանություններ։
common_voice_hy-AM_39509401.wav,"Երբեմն, որպես սննդային մանրաթելեր, գայլն ուտում է հատապտուղներ և խոտաբույսեր։"
common_voice_hy-AM_39509402.wav,"Կան հնադարյան պատկերներ վերջավորություններով, թեքված մեկ կամ մի քանի կողմերով։"
common_voice_hy-AM_39509404.wav,Եկեղեցւոյ կից եղած է հայկական գերեզմանատուն։
common_voice_hy-AM_39509420.wav,Նկարահանել է կարճամետրաժ վավերագրական կինոնկարներ։
common_voice_hy-AM_39509421.wav,Ստացել է ավելի քան տասը գրական պարգևներ և մրցանակներ։
common_voice_hy-AM_39509422.wav,Դարեր ի վեր գրանիտն օգտագործվում է որպես շինարարական և երեսպատման նյութ։
common_voice_hy-AM_39509423.wav,Միջնակարգ կրթությունը դպրոցականներին նախապատրաստում է հասունության վկայագիր (բագրութ) հանձնելու։
common_voice_hy-AM_39509424.wav,"հիմար բան էր,- պատասխանեց Էմման:"
common_voice_hy-AM_39509436.wav,Ընդերքը հիմնականում կազմված է կրաքարային զանգվածից։
common_voice_hy-AM_39509438.wav,"Ընդ որում, ռիթմն ապահովվում է թմբուկի անընդմեջ զարկերով։"
common_voice_hy-AM_39509439.wav,Ունի դուստր և որդի։
common_voice_hy-AM_39509495.wav,Անցորդներից ողորմություն հայցող նրա դողդոջուն ձեռքը դժվարությամբ է պահում գլխարկը։
common_voice_hy-AM_39509497.wav,"Բնակչության հիմնական զբաղմունքը հացահատիկի մշակություն, այգեգործություն, անասնապահությունն ու մեղվաբուծությունն էր։"
common_voice_hy-AM_39509498.wav,Նրա հաջողության գրավականը շրջագայությունն է։
common_voice_hy-AM_39509499.wav,"- Հա, նախ և առաջ խնդրում էի, որ ամենակարողն աստված քեզ…"
common_voice_hy-AM_39509505.wav,Տասնմեկ տարի ղեկավարել է սպաների շրջանային տանը կից գեղարվեստական ստուդիան։
common_voice_hy-AM_39509506.wav,Նախագծի ռեժիսորներից մեկը հակիրճ բնաութագրել է ֆիլմը որպես «րոպեական նկարահանում»։
common_voice_hy-AM_39509507.wav,Աշխատանքները վերաբերում են արդի թատրոնի խնդիրներին։
common_voice_hy-AM_39509508.wav,Խորհրդային բանակի կապիտան։
common_voice_hy-AM_39509520.wav,"Այդպիսով, ապահովվում էր գաղտնիությունը և անհասանելի տարածքները թափանցելու հնարավորությունը։"
common_voice_hy-AM_39509521.wav,Կառուցուած է ժայռի արեւելեան եզրի խորշին մէջ։
common_voice_hy-AM_39509522.wav,Պոչը երկգույն է։
common_voice_hy-AM_39509526.wav,"- Դեռևս հարց է, օրիորդ, թե այլևս կվերադառնա՞մ արդյոք,- ասաց նա մելամաղձորեն:"
common_voice_hy-AM_39509529.wav,Վաճառվել է երգի ավելի քան մեկ միլիոն օրինակ։
common_voice_hy-AM_39509530.wav,"Անապատներում, անձրևների ժամանակ, ժամանակավոր հոսքեր են հոսում։"
common_voice_hy-AM_39509531.wav,Դրանից հետո մշտապես կազմակերպվեցին նմանատիպ ցուցահանդեսներ։
common_voice_hy-AM_39509533.wav,Թատրոնի նորագույն շրջանում ընդլայնվել են դերասանի և ռեժիսորի անհատական գործունեության սահմանները։
common_voice_hy-AM_39509535.wav,"Կալակշեթրան բավականին հաճախ անցկացնում է դրամատուրգիայի, կինոյի և կերպարվեստի սեմինարներ։"
common_voice_hy-AM_39509547.wav,Օրենսդրական իշխանության բարձրագույն մարմինը միապալատ խորհրդարանն է՝ մեջլիսը։
common_voice_hy-AM_39509549.wav,"Քանի որ եկեղեցի կառուցելու համար տարածություն չկար, դահլիճը ձևափոխվեց եկեղեցու։"
common_voice_hy-AM_39509551.wav,Տարիներ անց զույգը բաժանվել է։
common_voice_hy-AM_39509552.wav,Այն մինչև կոշիկները հասնող և խաչանիշ ուսանոցով զգեստ է։
common_voice_hy-AM_39509553.wav,"Բացի դրանցից, գործում են մասնավոր մի շարք մանկապարտեզներ։"
common_voice_hy-AM_39509559.wav,"Բաժակը ծիրանագույն է, մեծ մասամբ դրսի կողմից մազմզուկապատ։"
common_voice_hy-AM_39509560.wav,Շինարարությունը ֆինանսավորվել է երեք թագավորների ճակատամարտից հետո պորտուգալացիների զգալի վճարած փրկագնով։
common_voice_hy-AM_39509561.wav,Բնակեցված է գլխավորապես սևամորթներով։
common_voice_hy-AM_39509562.wav,Լոշ դղյակի հետ կապված է մի հետարքիր լեգենդ։
common_voice_hy-AM_39509575.wav,Թագավորական պահակախումբը գտնվում է թագավորի անմիջական անձնական վերահսկողության ներքո։
common_voice_hy-AM_39509576.wav,Թաքնված գիշատիչ թռչուն է։
common_voice_hy-AM_39509577.wav,"«Փաշմակ» բառն առաջացել է պարսկերեն «փաշմ» տերմինից, որը նշանակում է բուրդ։"
common_voice_hy-AM_39509578.wav,"Հետագայում, քաղկեդոնականության անկումից հետո դարձել է առաքելական։"
common_voice_hy-AM_39509589.wav,"Եվան ոչինչ չասաց, թաշկինակը հանեց և ծայրով սրբեց աչքերից դուրս ցայտած արտասուքը:"
common_voice_hy-AM_39509590.wav,"Այլ դեպքում, արքայական զինանշանի վրա պատկերվում է միապետի անձնական նշանաբանը։"
common_voice_hy-AM_39509592.wav,Ակտիվ են մթնշաղին կամ գիշերը։
common_voice_hy-AM_39509593.wav,"Բացի այդ, կան կոմպուլսիվ վարքագծի մշակութային օրինակներ։"
common_voice_hy-AM_39509595.wav,Այդ աշխատանքը փոխել է իր կարիերայի ուղղությունը։
common_voice_hy-AM_39509599.wav,"Գործնականում չի լուծվում ջրում, լուծվում է օրգանական լուծիչներում։"
common_voice_hy-AM_39509600.wav,"Դերասանը դիակիզվել է, իսկ նրա աճյունը ցրվել է ծովում։"
common_voice_hy-AM_39509602.wav,Հիմա պիտի նոր նպատակ գտնի՝ կորցրածը ետ բերելու համար։
common_voice_hy-AM_39509607.wav,Նա որոշում է գնել խաղալիքները զանգուլակների միջոցով։
common_voice_hy-AM_39509608.wav,Լայն իմաստով միմիկրիան կարող է ներառել նաև անշունչ մոդելներ։
common_voice_hy-AM_39509612.wav,"Ցուցահանդեսի հիմքը նկարչի հավաքածուն է, որը նա նվիրվել է ժողովրդին։"
common_voice_hy-AM_39509672.wav,Վերջիններս կը ձերբակալեն զինք։
common_voice_hy-AM_39509673.wav,Լեզուն շատ մոտ է շան և խամտի լեզուներին։
common_voice_hy-AM_39509674.wav,Երկուսն էլ՝ ինչպես հայրը ֆուտբոլիստներ են։
common_voice_hy-AM_39509676.wav,Սկոֆիլդի արվեստը հագեցված է հումանիզմի և արդարության գաղափարներով։
common_voice_hy-AM_39509704.wav,Ամենուրեք տարածված է հատուկ սարքերի՝ անդրոգինների և այֆաքերի օգտագործմամբ վիրտուալ սեքսը։
common_voice_hy-AM_39509708.wav,Որպես պատիժ հայրը նրան փակում է նավի սենյակներից մեկում։
common_voice_hy-AM_39509709.wav,"Կորոնար անոթների հիվանդությունը, կաթվածը և ծայրամասային զարկերակների հիվանդությունը ներառում են աթերոսկլերոզը։"
common_voice_hy-AM_39509710.wav,"Նորվեգահայերը զբաղվում են արհեստներով, առևտրով, ինչպես նաև սպասարկման ոլորտի բնագավառներով։"
common_voice_hy-AM_39509711.wav,Միայն ռեստորանի աստիճանների վերևում գտնվող վիտրաժն է մնացել անվնաս։
common_voice_hy-AM_39509712.wav,"Բացի դրանից արագ աճում էր բրդյա հագուստի, կոշիկի և մեքենաների արտադրությունը։"
common_voice_hy-AM_39509713.wav,"Ապստամբներու սկզբնական խնդիրը ընկերներուն բանտարկութենէն ազատած էր, որ լուծուեցաւ։"
common_voice_hy-AM_39509714.wav,Մշակման տարբեր պայմանների հետ կապված տարբեր է նաև հազարի քիմիական կազմը։
common_voice_hy-AM_39509785.wav,Գրքերը թարգմանվել են տասնյակ լեզուներով։
common_voice_hy-AM_39509787.wav,Նրանք պահպանում են գետի հատակում հանգչող ոսկե գանձը։
common_voice_hy-AM_39509788.wav,Սլովակիայի տարածքը բնակեցված է եղել հին քարի դարից։
common_voice_hy-AM_39509789.wav,Ճակատին փորագրուած ռումբիկը կը խորհրդանշէ իշխանապետ ըլլալը։
common_voice_hy-AM_39509798.wav,Նրա հայրը եկեղեցական երգչախմբում դիրիժոր է եղել։
common_voice_hy-AM_39509800.wav,Ստորաբաժանվում են մոմենտային և ինտերվալային շարքերի։
common_voice_hy-AM_39509801.wav,Դուռակը դա տրամաբանական խաղ է։
common_voice_hy-AM_39509802.wav,Միևնույն էներգիայի նեյտրոնների ցրման անկյունային բաշխվածության պատկերը կոչվում է նմուշի նեյտրոնոգրամ։
common_voice_hy-AM_39509808.wav,"Բայց մի ուրիշ բան եմ ուզում ասել քեզ, Լևոն:"
common_voice_hy-AM_39509809.wav,Սավոսկինսկի գյուղական համայնքի վարչական կենտրոնն է։
common_voice_hy-AM_39509811.wav,Առաջադիմական կուսակցության անդամ է։
common_voice_hy-AM_39509812.wav,Իզուր ես բարկանում:
common_voice_hy-AM_39509818.wav,Կիստաների մեծ մասն անվտանգ են։
common_voice_hy-AM_39509819.wav,Չեզոքացման ռեակցիաները ընկած են քիմիական վերլուծության չեզոքացման եղանակների հիմքում։
common_voice_hy-AM_39509820.wav,"Գնացին շուրջ քսան կոմպոզիտորներ, նկարիչներ, տեխնիկներ և այլն։"
common_voice_hy-AM_39509821.wav,Խաղում էին չամուսնացածներն ամուսնացածների դեմ։
common_voice_hy-AM_39509822.wav,"Տրվում է ցելի, ցրտահերկի, կրկնավարի, ինչպես նաև սածիլման ժամանակ։"
common_voice_hy-AM_39509836.wav,Տասներեք տարեկանում սկսում է զբաղվել պրոֆեսիոնալ ուժային սպորտով։
common_voice_hy-AM_39509838.wav,- Ի՞նչ էիր ասում:
common_voice_hy-AM_39509839.wav,Պսակի խողովակը կրկնակի անգամ երկար է բաժակից։
common_voice_hy-AM_39509841.wav,Բնակիչները հիմնականում զբաղվում էին երկրագործությամբ և խաղողագործությամբ։
common_voice_hy-AM_39509842.wav,Եվ նրան է տալիս կոնն ու գորտը։
common_voice_hy-AM_39509843.wav,Մնացած տարածքները գտնվում են դաշնային կառավարության վարչության տակ։
common_voice_hy-AM_39509844.wav,Եվ նրանք երեքն էլ դերասանուհիններ են եղել։
common_voice_hy-AM_39509845.wav,Ալեքսանդրան ամուսնանում է ուրիշ տղամարդու հետ։
common_voice_hy-AM_39509862.wav,Համապատասխան համատեքստում այդ թարագմանությունը պետք է ունենա ավելի նեղ իմաստ։
common_voice_hy-AM_39509863.wav,Ծաղկաբույլը զամբյուղ է։
common_voice_hy-AM_39509864.wav,"Սենը բացահայտում է, որ նա աղտոտված գետի ոգին է։"
common_voice_hy-AM_39509865.wav,Դեռ այդ դարաշրջանում իմաստությունը «շատ իմացության» և «բազմափորձ» բառերի հոմանիշն էր։
common_voice_hy-AM_39509989.wav,Նախատեսված էր աշխատավորների բարոյական ոգին բարձրացնելու համար։
common_voice_hy-AM_39509990.wav,Նշված ռիֆտերը առաջացել են հիմնականում նեոգենում և չորրորդական ժամանակաշրջանում։
common_voice_hy-AM_39509991.wav,Կարճ ժամանակ անց հաջողությամբ գործիքավորում է իր ստեղծագործությունները։
common_voice_hy-AM_39509993.wav,Մանցինելաին նաև անվանում են ծովափի խնձոր։
common_voice_hy-AM_39510000.wav,"Ամեն դեպքում, հանդիպման ժամանակ նախնական պայմնավորվածություն է ձեռք բերվում։"
common_voice_hy-AM_39510110.wav,Դերասանի եւ բեմբացացի յատկութիւններէ զատ օժտուած էր նըկարչական ձիրքով։
common_voice_hy-AM_39510111.wav,Տոնի իմաստի հետագա զարգացումը ուղղափառների և կաթոլիկների մեջ տարբեր ձևերով ընթացավ։
common_voice_hy-AM_39510117.wav,"իսկ սիրո զգացումն այն առանձնահատկությունն ունի, որ մարդուն ամենանեղ եսասեր է դարձնում:"
common_voice_hy-AM_39510138.wav,Էստոնական մտավորականությունը ձևավորվել է գերմանական ու ռուսական մշակույթների ազդեցությամբ։
common_voice_hy-AM_39510144.wav,"Մեդալը ստանում էին բոլորը, այդ թվում նաև կայսրը։"
common_voice_hy-AM_39510145.wav,Արժանացել է միութենական և հանրապետական կառավարական պարգևների։
