wav_path,transcript,duration
common_voice_hy-AM_39377294.wav,"Թվաքանակը բարձր չէ, թվաքանակի փոփոխության միտումները անհայտ են։",5.22
common_voice_hy-AM_40007212.wav,Ապաքինվելուց հետո շարունակել է ծառայությունը։,4.14
common_voice_hy-AM_39470254.wav,Ռոբինը հաջորդ վեց ամիսների ընթացքում խնամել է նրան՝ լողավազանում վարժություններ կատարելով։,6.66
common_voice_hy-AM_40009294.wav,Տոկիոյի բորսայի շինությունը զբաղեցրին ամերիկացի զինվորականները։,5.58
common_voice_hy-AM_39277272.wav,"Ձյան, բքի, ցողի, ստորերկրյա ջրերի և երկրաշարժերի պատճառը համարել է գոլորշիները։",7.416
common_voice_hy-AM_39464815.wav,"Իսկ նա, ընդունելով հաղորդությունը, արագ դուրս եկավ։",4.068
common_voice_hy-AM_39470389.wav,Մկները միշտ էլ շատ են լինում։,3.096
common_voice_hy-AM_39472216.wav,Քաղաքը պատերազմի ժամանակ ավերածություններից փրկվեց։,4.896
common_voice_hy-AM_39307239.wav,Էմինյոնյուն յուրացրել են դեռևս անհիշելի ժամանակներից։,5.94
common_voice_hy-AM_39462787.wav,Լիճը սառչում է հոկտեմբերի կեսերին։,3.528
common_voice_hy-AM_39325845.wav,Շահյանն իսկույն ճանաչեց նրան:,3.096
common_voice_hy-AM_39995092.wav,Կաթնածորանները միանալով խոշորանում են և բացվում կաթնամբարի մեջ։,5.796
common_voice_hy-AM_39478299.wav,"Սունկն ունի սպիտակ պտղամիս, թիթեղներ և ոտիկ։",4.536
common_voice_hy-AM_39509535.wav,"Կալակշեթրան բավականին հաճախ անցկացնում է դրամատուրգիայի, կինոյի և կերպարվեստի սեմինարներ։",7.2
common_voice_hy-AM_39990192.wav,"Այդպիսով, քչերն են տեսել այս լեգենդար պոկեմոնին։",4.248
common_voice_hy-AM_40009254.wav,Դռնակներին եզրերին պատկերված է կայսրուհու միացագիրը և ստեղծման տարեթիվը՝ «»։,6.372
common_voice_hy-AM_26572901.wav,"Նրանք անցնում են երևակայության, վերացական մտածողության, երազների և ենթագիտակցական վախերի միջով։",8.82
common_voice_hy-AM_39546640.wav,"Կոշիկը փորձում է հետ պահել նրանց, բայց ճանապարհին ընկնում է։",4.788
common_voice_hy-AM_40004069.wav,Ռազդորսկի գյուղական համայնքի վարչական կենտրոնն է։,4.608
common_voice_hy-AM_39993728.wav,Շտադլերը նույն նպատակն է հետապնդել իր թարգմանական և գիտական աշխատանքներում։,6.084
common_voice_hy-AM_39495367.wav,"Բացի քաղաքական գործոնից, դրա պատճառը դարձավ նաև հեռուստատեսության բուռն զարգացումը։",5.94
common_voice_hy-AM_39517623.wav,"Ահա հիմա միայն իմացա, որ այդ երազ չի եղել:",4.068
common_voice_hy-AM_39542942.wav,Պատմություն է դասավանդել միջնակարգ դպրոցում։,3.456
common_voice_hy-AM_39464243.wav,Նրա գրքերը աշխարհի տարբեր երկրներում գլխավորում են լավագույն գրքերի ցուցակները։,5.148
common_voice_hy-AM_27471422.wav,Հաղպատի դպրոցը գոյատևել է մի քանի դար։,4.428
common_voice_hy-AM_39461713.wav,Սպորտի վարպետի թեկնածու է մարզական պարահանդեսային պարերի գծով։,5.76
common_voice_hy-AM_26428863.wav,Նավի վրա խռովություն է բարձրանում։,4.572
common_voice_hy-AM_39445475.wav,Կինդու քաղաքում կարելի է հանդիպել իսլամական և սուահիլյան մշակույթների։,4.968
common_voice_hy-AM_39436526.wav,Հին հունարենը բաժանված էր բազմաթիվ բարբառների։,4.248
common_voice_hy-AM_39465638.wav,"Սղոցաեզր, երկար տերևակոթերով ամբողջական տերևները սրտաձև են։",5.976
common_voice_hy-AM_39522792.wav,"Գրադարանը որևէ պետական միջոցից չի օգտվում, քանի որ այն մասնավոր է։",5.076
common_voice_hy-AM_39542695.wav,Մի րոպե տարակուսանքով նայեց աչքերիս:,3.276
common_voice_hy-AM_39521010.wav,Հավելվածը բջջայինից հնարավորինս քիչ ռեսուրս է օգտագործում։,4.824
common_voice_hy-AM_39530008.wav,Նա իր կեղտոտ վամպիրական վարակը տարածելու պլան է կազմում։,5.076
common_voice_hy-AM_39990719.wav,"Իր խնդրած օգնությունը ստացավ, ուրիշ ի՞նչ էր կամենում:",4.68
common_voice_hy-AM_39990399.wav,Սենյակային պայմաններում աճեցվող տարածված տեսակ է ծովանարգես գեղեցիկը։,6.228
common_voice_hy-AM_26591429.wav,"Ամբիոնի անդամները գործուն մասնակցություն են ցուցաբերում համալսարանական, հանրապետական ու միջազգային գիտաժողովներին։",9.9
common_voice_hy-AM_39470604.wav,Դրանք շնչառության օրգանների և մաշկածածկույթների պաշտպանության միջոցներ են։,5.94
common_voice_hy-AM_40004342.wav,Կղզու սակավ ռեսուրսներով պայմանավորված ծովային նավարկությունը եղել է փսարացիների հիմնական զբաղմունքը։,8.208
common_voice_hy-AM_39986523.wav,Թանգարանը գտնվում է առաջին գծի վերջին կայարանում։,4.536
common_voice_hy-AM_39472421.wav,"Ան նկարած է իր կենսագրութիւնը, իր կեանքը բացառիկ անկեղծութեամբ։",4.32
common_voice_hy-AM_39498152.wav,Հունգարիան պետք է գտնի նոր աղբյուրներ իր էներգիայի անվտանգության համար։,5.148
common_voice_hy-AM_39497220.wav,Ջուլհակներին միացել են գյուղացիական լայն զանգվածներ։,4.356
common_voice_hy-AM_39548205.wav,Սպանված մարդկանց մեջ նա կենդանի էր մնացել։,3.42
common_voice_hy-AM_40040543.wav,Դասավանդման պրակտիկան ուղղված էր ինքնակառավարման զարգացման և ընդլայման միջոցների ընկալման վրա։,7.272
common_voice_hy-AM_39436384.wav,Թուփաքը ծնած է մօրը հատուցումէն մէկ ամիս վերջ։,5.076
common_voice_hy-AM_39377709.wav,"Օրորոցն օրորող փոքրիկ աղջիկը, նայելով մորը, հանկարծ փռթկացրեց և ազատ ձեռքի ափով պինդ ծածկեց բերանը:",7.956
common_voice_hy-AM_26783028.wav,"Հայրը ուներ գերմանական արմատներ, մայրը՝ նորվեգական։",6.516
common_voice_hy-AM_39549834.wav,"Զգալով զայրույթ և հուսահատությունը, մարդը թողնում է կրիային մեջքի վրա պառկած։",7.956
common_voice_hy-AM_26761255.wav,"Շուտով՝ իրենց վերադարձից հետո, ցեղը իր վերջին օրերն էր ապրում։",5.544
common_voice_hy-AM_39538279.wav,Հայաստանի առաջատար ինտերնետային ռադիոկայանն է։,3.888
common_voice_hy-AM_26610444.wav,Ակումբի հետ կնքվել է պայմանագիր երեք տարով։,4.032
common_voice_hy-AM_27090257.wav,Չազման հնագույն քաղաք է։,3.492
common_voice_hy-AM_39544929.wav,"կճանաչեմ,- ասաց Զաքարը, կարծես, ինքն իրեն:",4.32
common_voice_hy-AM_39543245.wav,"Սպիրտը, առանց ջրով բացելու, տալիս եմ հայրիկին, օգնում խմել:",4.716
common_voice_hy-AM_39440632.wav,Համամը տաքացվում էր ջրով լի մեծ կաթսայով։,4.068
common_voice_hy-AM_39545021.wav,Ամենից առաջ եկավ Բադամյանի անձնական բարեկամ բժիշկը:,4.536
common_voice_hy-AM_39440662.wav,"Բացի հիմնական եկեղեցուց, մնացած գրեթե բոլոր շինություններն ավերված էին։",5.22
common_voice_hy-AM_40000762.wav,Բուլղարական դումայում ուշագրավ ատենախոսություն է կատարել։,4.536
common_voice_hy-AM_39517619.wav,Ալըքն ուներ հայկական եկեղեցի և դպրոց։,3.816
common_voice_hy-AM_39465259.wav,Որոշ ժամանակ անց հրաժարվել է պաշտոնից և դարձել վանական։,4.176
common_voice_hy-AM_39543379.wav,Զարգացած է սննդի արդյունաբերությունը և փոքր բիզնեսը։,3.888
common_voice_hy-AM_39278684.wav,Մարկովը համարվում է դիսկրետային և անընդմեջ ժամանակային բաղադրիչներով ստոխաստիկ գործընթացների բացահայտողը։,9.9
common_voice_hy-AM_39420668.wav,Ունի լուսնցազարդ մանրանկարներ։,3.708
common_voice_hy-AM_39462856.wav,"Ստվերատար է, հողմադիմացկուն, երաշտը սովորաբար վատ է ազդում այս ծառերի վրա։",5.4
common_voice_hy-AM_39993737.wav,"Դժբախտաբար, խմբի չորս անդամները զոհվեցին վայրէջքի ժամանակ։",5.4
common_voice_hy-AM_39488294.wav,Առանց այն էլ աղքատ ընտանիքը հայտնվել է ավելի ծանր կացության մեջ։,4.428
common_voice_hy-AM_39471075.wav,Հավակնորդին մյուս փուլ անցկացնելու համար նրանք քվեարկում են մասնակցին՝ սևեռակը սեղմելով։,9.396
common_voice_hy-AM_26885984.wav,Բակալավրի ծրագրերը դասավանդվում են ֆիններեն և շվեդերեն։,7.596
common_voice_hy-AM_39497576.wav,Ես գիտեմ դա։,2.34
common_voice_hy-AM_40006296.wav,Այս էր ինձ համար հիմնական նպատակ։,3.78
common_voice_hy-AM_39509787.wav,Նրանք պահպանում են գետի հատակում հանգչող ոսկե գանձը։,4.14
common_voice_hy-AM_39544992.wav,Միայն ինֆանտայի անժառանգության դեպքում այս գավառների իշխանությունը հետ էր վերադարձվելու թագավորին։,6.516
common_voice_hy-AM_39465666.wav,Կլիման ցուրտ է։,2.376
common_voice_hy-AM_39477691.wav,Այնուհետև աշխատանքի է անցել իր ալմա մատերում՝ որպես դասարանային տիկին։,7.02
common_voice_hy-AM_39440588.wav,Իմրե նաձը դադարեցրեց բազմաթիվ խոշոր արդյունաբերական օբյեկտների շինարարությունը։,5.256
common_voice_hy-AM_39545029.wav,Առաջադրված գործերն անցնում են երկու տարբեր գործընթացներ։,4.608
common_voice_hy-AM_39463798.wav,"- Գործարանո՞ւմ,- բացականչեց ակամա Խանբեգյանը և, ետ ընկնելով աթոռի մեջքին, սկսեց ծիծաղել:",7.2
common_voice_hy-AM_39548204.wav,Մեծ զարգացում ապրեց արհեստագործական արդյունաբերությունը։,3.888
common_voice_hy-AM_39296417.wav,"Գլուխս այնքան ծանր էր, որ կարծես գանգս դատարկել և լցրել էին կապարով:",7.416
common_voice_hy-AM_39277323.wav,"Արգելված նյութը՝ թուրինաբոլը, հայտնաբերվել է նմուշում։",5.4
common_voice_hy-AM_39474731.wav,Սիրիայի որոշ մասը պահպանում է տոհմացեղային կառուցվածքը։,4.428
common_voice_hy-AM_40009334.wav,Համեմունքներից ավելացնել միայն սև պղպեղ։,4.176
common_voice_hy-AM_39522572.wav,Արվալյան եղբայրների ծեսը կրում էր ագրարային բնույթ։,4.464
common_voice_hy-AM_39471961.wav,"Հարմարված են չոր և շոգ կլիմային, պահանջկոտ չեն։",5.976
common_voice_hy-AM_39277269.wav,Գենդերային խտրականությունը հատկապես ընդգծվում է աշխատատեղերի անհավասարության առումով։,7.56
common_voice_hy-AM_39478213.wav,Մոտակայքում կար աղահանք։,2.916
common_voice_hy-AM_39998210.wav,Ելույթներ է ունեցել արտերկրում կայացած հայկական երեկոների ժամանակ։,5.904
common_voice_hy-AM_39472644.wav,Հոն օգտագործուեցան արհեստագիտութեան ամէնէն արդիական ձեւերն ու ոճերը։,4.536
common_voice_hy-AM_39377562.wav,"Ձմեռային արևադարձի ժամանակ օրերը ամենակարճն են, իսկ գիշերները ամենաերկարը։",5.076
common_voice_hy-AM_39325573.wav,Եկել եմ ներողություն խնդրելու:,3.708
common_voice_hy-AM_39276510.wav,Խճողակի բաղադրիչները տարբեր երկրներում կարող են լինել տարբեր։,5.976
common_voice_hy-AM_39506046.wav,"Դպրոց հաճախում են ոչ միայն ասիացիներ, այլև տեղացի հույներ։",6.588
common_voice_hy-AM_39325866.wav,Գոյություն ունի բազմացման երկու հիմնական եղանակ՝ անսեռ և սեռական։,5.328
common_voice_hy-AM_40000735.wav,"Նրա ստեղծագործությունները թարգմանվել են անգլերեն, ֆրանսերեն և գերմաներեն։",5.148
common_voice_hy-AM_26253108.wav,Այդ փողոցներին ուղղահայաց երեք փողոցներ լրացնում են քաղաքի ճանապարհային ցանցը։,8.568
common_voice_hy-AM_39547658.wav,Շոգեմեքենաներում ռեսիվերը բարձր և ցածր ճնշման գլանները միացնող ջերմամեկուսացած խողովակ է։,7.74
common_voice_hy-AM_39474719.wav,"Գույնը՝ գորշ, տարբեր երանգներով։",3.528
common_voice_hy-AM_39476282.wav,Գավառակի մեծ մասն անտառապատ էր։,2.916
common_voice_hy-AM_39552506.wav,Բոլոր կենողները դուրս էին թափվել տներից:,4.104
common_voice_hy-AM_39993056.wav,Նրանք տարբերվում են ավելի կոնտրաստային լուսաստվերային մոդելավորմամբ։,6.012
common_voice_hy-AM_39465547.wav,Այս պատկերները խորը հետք են թողել նրա ստեղծագործության մեջ։,4.536
common_voice_hy-AM_39447225.wav,Բացի շամպայնից՝ խմիչքներից ընդունված են կրյուշոնը և պունշը։,6.408
common_voice_hy-AM_39448024.wav,Արվարձանի այդ երեք թաղերում էլ ապրում են հայերը։,4.896
common_voice_hy-AM_39277326.wav,"Կան վկայություններ տարածքում առկա պղնձի, երկաթի, լիգնիտի հումքի վերաբերյալ։",7.668
common_voice_hy-AM_39474504.wav,Այդ կապակցությամբ անհրաժեշտ էին անտառահատումների արագության նվազեցման միջոցառումներ։,5.58
common_voice_hy-AM_40070227.wav,Նոր տարին մոտենում էր.,2.52
common_voice_hy-AM_39471346.wav,Կիրառվում է կենդանիների վրա կատարվող ֆիզիոլոգիական ֆորձերում։,4.716
common_voice_hy-AM_39532606.wav,Նկարը իրենից ներկայացնում է յուղաներկով փայտի վրա կատարված աղջկա դիմանկար։,6.156
common_voice_hy-AM_39494729.wav,Այդ միավորները բաշխվել են շոուի մասնակիցների միջև։,4.248
common_voice_hy-AM_39471035.wav,"Ռեֆլեկտորը հիմնականում օգտագործում են երկնքի լուսանկարման, ֆոտոէլեկտրական և սպեկտրային հետազոտությունների համար։",7.848
common_voice_hy-AM_39278176.wav,Քնարական գգայուն խառնուածքները առ հասարակ դէպի երգիծելու տրամադրութիւն կը հակին։,9.216
common_voice_hy-AM_39990330.wav,Ֆիլմը կազմված է ութ երազներից։,3.636
common_voice_hy-AM_39991388.wav,Ձեռագրի գրման վայրը և տեղը հայտնի չէ։,4.14
common_voice_hy-AM_39510250.wav,Մեծցած է հարազատներու ընտանիքին մէտ։,3.42
common_voice_hy-AM_39543167.wav,Ավիաբազայի հրամանատարը թուրք գեներալ է։,3.708
common_voice_hy-AM_26927605.wav,Վաղ հասակում կորցրել է մորը։,4.356
common_voice_hy-AM_39523431.wav,"Տերևները եռաբլթակ են, խոշոր, բաց կանաչ, կնճռոտ։",5.076
common_voice_hy-AM_39993031.wav,Տարիների հետ այն ավելի ու ավելի էր վերածվում միապետական կառավարման խորհրդանիշի։,6.3
common_voice_hy-AM_39470257.wav,Հունական աբակի գնդիկները կոչվում էին պսիֆոս։,4.716
common_voice_hy-AM_39464473.wav,"Տաճարը հնգագմբեթ է, բացի այդ կցաշենքերից յուրաքանչյուրի վրա կա մեկական գմբեթ։",5.616
common_voice_hy-AM_39464609.wav,Նրա քույրն ու եղբայրը սպանվել են ավազակային բախումների ժամանակ։,4.32
common_voice_hy-AM_39986227.wav,"Կրոնական տեքստերում մթությունը հաճախ օգտագործվում է, պատմվածքի կարևորությունը ընդգծելու համար։",7.236
common_voice_hy-AM_39296418.wav,"Լոնմարկետը նախկինում շուկա էր, որտեղ զբաղվում էին կտորի առևտրով։",6.948
common_voice_hy-AM_39472331.wav,Արժեթղթերում գերակշռում են էներգետիկ ոլորտի ընկերությունները։,5.328
common_voice_hy-AM_39470542.wav,Ձվադրումից հետո ձուկը մահանում է։,2.988
common_voice_hy-AM_39998692.wav,"Զոդանյութը պատրաստվում է անագի, կապարի և այլ մետաղների համակցություններից։",6.228
common_voice_hy-AM_39990993.wav,Դժգոհ կը մնայ։,2.556
common_voice_hy-AM_39436397.wav,Նրա կերպարը կելտերի դիցաբանությունից է։,4.536
common_voice_hy-AM_39509024.wav,Սկսել է նկարել հոր վիտենբերգյան արվեստանոցում։,3.6
common_voice_hy-AM_39990196.wav,Նրա անվան ստուգաբանությունը վիճարկվում է։,3.636
common_voice_hy-AM_39465766.wav,"Ասպետը չէր զբաղվում տնտեսությամբ, հակված չէր ընտանեկան կյանքի։",5.256
common_voice_hy-AM_39325758.wav,"ես գալիս ի՞, հազար ու մի աղաջանք-պաղատանքով չբերի՞ն:",5.22
common_voice_hy-AM_39472614.wav,Զորացրվելով բանակից կրկին աշխատել է գյուղի միջնակարգ դպրոցում։,4.608
common_voice_hy-AM_39991191.wav,Հաճախ խաղադաշտ դուրս գալը իր դերն ունեցավ խաղաոճի փոփոխման մեջ։,5.256
common_voice_hy-AM_39469941.wav,"Խիստ ձայնով դիմում է հարուստներին, հզորներին, դատավորներին ու քահանաներին։",5.796
common_voice_hy-AM_39493494.wav,Տեղական եկեղեցական ժողովներ անցկացվել են քրիստոնեության սկզբնավորման առաջին դարերից սկսած։,7.128
common_voice_hy-AM_39546673.wav,Ամերիկայում չայլդֆրին կայացած ֆենոմեն է։,4.176
common_voice_hy-AM_26664515.wav,"Մարդիկ գալիս էին, հետաքրքրվում և Դևիդը որոշեց հավաքական կազմել։",6.048
common_voice_hy-AM_39474317.wav,Սակայն այս ամենը չկասեցրեց գրքի տարածումը։,3.996
common_voice_hy-AM_39552696.wav,"Նրանք մարմնավորում էին գիտելիքի աղբյուրը պոեզիայում,երգերի խոսքերում, հունական մշակույթի մեջ՝ առասպելներում։",7.092
common_voice_hy-AM_39510168.wav,Երգը ձեռք է բերել միջազգային ճանաչում լինելով առաջինը տասնհինգ երկրների չարթերում։,6.048
common_voice_hy-AM_39447957.wav,Թևերի սպիտակ փետուրները տեսանելի են միայն թռիչքի ժամանակ։,5.22
common_voice_hy-AM_39990859.wav,"Երևույթը դարձավ էլ ավելի նկատելի, երբ որպես կատալիզատոր օգտագործվեց ֆերրոին։",6.3
common_voice_hy-AM_39494330.wav,"Նախկինում տոնածառը զարդարվել է խնձորներով, քաղցրավենիքով, ընկույզով, այլ մրգերով։",5.688
common_voice_hy-AM_26783219.wav,Հաճախ պատկերվում է առատության եղջյուրով։,5.796
common_voice_hy-AM_39445259.wav,Անիկա կարելի է նաեւ դիտել ուղիղ եթերով մրցանակի պաշտօնական կայքէջին վրայ։,6.228
common_voice_hy-AM_39325802.wav,Պատրաստվում է բնական մսից՝ «ֆիլե մինիոնի» սթեյքներից համեղ ուտեստներ պատրաստելու համար։,6.228
common_voice_hy-AM_39462969.wav,Քույրը փարեց եղբոր վզին և կարոտի բուռն զգացման զեղումից լաց եղավ:,5.04
common_voice_hy-AM_39471977.wav,Խղճահարություն կարող է առաջանալ նաև կորցրած իրերի պատճառով։,5.76
common_voice_hy-AM_39275661.wav,Լազերը մարդու օրգանիզմի վրա անմիջական բացասական ազդեցություն չի թողնում։,6.696
common_voice_hy-AM_39535349.wav,Ծաղկաբույլերը սակավածաղիկ վահաններ են։,3.276
common_voice_hy-AM_39552546.wav,Ընկնելով նա ձեռքերով գետնին իջավ։,3.528
common_voice_hy-AM_26783282.wav,Ջորջը նրանց իր հետ տուն է տարել։,4.608
common_voice_hy-AM_39466677.wav,Մարդկանց արտաքինը նկարում պատկերված է սաստիկ սեղմված և արևդարձային պեյզաժի ձևով։,6.804
common_voice_hy-AM_39497101.wav,Միասնական սուբստանցի գլխավոր հատկությունը ներկայացման ակտիվ ուժն է։,6.768
common_voice_hy-AM_39993032.wav,Կորիզին փոխարինում է նրա համարժեք նյութը՝նուկլեոիդը։,4.896
common_voice_hy-AM_40004008.wav,Այդ փոփոխությունները հանգեցրել են ռազմական իսթեբլիշմենթի նկատմամբ սուննի վերահսկողության ոչնչացմանը։,7.812
common_voice_hy-AM_39465708.wav,Գրոհի արդյունքում գերմանական զորքերում որևէ վերաբաշխում տեղի չունեցավ։,5.94
common_voice_hy-AM_39673391.wav,Հաջորդ երեք ամիսների ընթացքում նա հայտնվեց ևս տասներկու այլ հոլովակներում։,6.408
common_voice_hy-AM_39989272.wav,Հիմնական տունը գտնվում է բակի խորքում։,4.104
common_voice_hy-AM_39469868.wav,Ցորենից պատրաստված ալկոհոլային խմիչքները պատրաստել են ամիլազների ֆերմենտներից։,5.76
common_voice_hy-AM_39547657.wav,Ոչինչ չէր երևում:,2.7
common_voice_hy-AM_40004345.wav,Աւանդական այս արարողութեան կրնան մասնակցիլ բոլոր փափաքողները։,6.048
common_voice_hy-AM_39464638.wav,"Ծառը ինչքան բերք տայ ու բարի, գլուխն էնքան խոնարհ կը պահի:",3.996
common_voice_hy-AM_39377295.wav,"Հեղուկը պահպանում է ծավալը, սակայն հեշտությամբ փոխում է ձևը։",4.608
common_voice_hy-AM_39296419.wav,"- Բավական չեղա՞վ, որքան այս գարշելի կիրքը կուրացրեց ինձ…",5.76
common_voice_hy-AM_26761254.wav,Ակնահերպեսով հիվանդների մոտ հայտնաբերել է ակնագնդի հյուսվածքներում առաջացող ռեակցիայի երևույթը։,9.324
common_voice_hy-AM_39498553.wav,Ներկա պահին՝ գեղասահքի խորեոգրաֆ և մարզիչ։,5.328
common_voice_hy-AM_39465510.wav,«Ալիսան հրաշքների աշխարհում» ֆիլմի շարունակությունն է։,4.428
common_voice_hy-AM_39514267.wav,"Հարությունը նկատում է, որ հակառակորդի երկու զինծառայողներ մոտենում են իրենց կացարանին։",5.868
common_voice_hy-AM_39542935.wav,Նկարահանել է նաև սոցիալական հոլովակներ։,3.42
common_voice_hy-AM_39478198.wav,"Զբաղվում են գոմեշների, այծերի բազմացմամբ և բուծմամբ, թռչնաբուծությամբ։",5.076
common_voice_hy-AM_39475277.wav,Թեստերը բաղկացած են աճող բարդությամբ բազմաթիվ առաջադրանքներից։,4.716
common_voice_hy-AM_39470137.wav,Հունաստանը ստորագրեց իր կապիտուլացիան։,4.32
common_voice_hy-AM_39990277.wav,Անգործունակ անձի կազմած կտակը անվավեր է։,4.428
common_voice_hy-AM_39989225.wav,"- Կարծեմ, մեծ դժբախտություն չէ:",3.42
common_voice_hy-AM_39499171.wav,"Հաշվապահական հաշվետվությունները լինում են. կառավարչական հաշվառման հաշվետվություններ, ֆինանսական հաշվետվություններ։",8.172
common_voice_hy-AM_39496925.wav,Համալսարանն ավարտել է մագիստրոսի աստիճանով։,3.888
common_voice_hy-AM_39462546.wav,Հետագայում նա տարբեր բիստրոսներում աշխատում էր որպես երգիչ և կիթառահար։,5.616
common_voice_hy-AM_39462789.wav,Անտոնի հետ մի անգամ էլ որսի գնացի:,3.636
common_voice_hy-AM_39991244.wav,"Տիրապետում է ֆրանսերենի, անգլերենի, իտալերենի։",4.356
common_voice_hy-AM_26664524.wav,Գեղանկարիչը պատկերել է ալեկոծ ծովը և նավաբեկյալ մարդկանց։,5.292
common_voice_hy-AM_39499101.wav,Հեշտությամբ հարմարվում է տարբեր հողերում։,3.636
common_voice_hy-AM_39276289.wav,Ահաբեկիչները պատանդների մի մասի հետ բարիկադավորվել են վերջին՝ յոթերորդ հարկում։,7.668
common_voice_hy-AM_39993006.wav,Դրանց հիմնական մասը բնօրինակներ են և բավականին հին։,5.328
common_voice_hy-AM_39993646.wav,"Պտուղը փուփուլավոր, գորշադարչևագույն, սեպաձև, հակադիր ձվաձև սերմնապտուղ է։",6.948
common_voice_hy-AM_39534923.wav,"Ավտոլիզը քայքայման առաջին աստիճանն է, որի առավել տարածված անվանումը՝ ինքնամարսումն է։",6.3
common_voice_hy-AM_39542905.wav,Բարեկամության և հարազատության դրական լիցքերով եկեք դիմավորենք գալիք տարին։,5.76
common_voice_hy-AM_40004379.wav,"Հայրն ընտանիքից հեռացել էր, երբ աղջիկը յոթ տարեկան էր։",4.824
common_voice_hy-AM_39470995.wav,Սպորտային այս բալետը կազմված է խիստ որոշակի կարգուկանանով։,4.716
common_voice_hy-AM_39475320.wav,"Հուսարս բեղն այնպես ձիգ տվեց, որ քիչ մնաց պոկի, և դարձավ ընկերներին.",4.896
common_voice_hy-AM_39532567.wav,Այդ տեսարանին ականատես էին նաև գյուղում հերթապահող խորհրդային զինծառայողները։,6.48
common_voice_hy-AM_39993719.wav,Քրիստոսի երկու ձեռքերն էլ վեր են պարզած։,3.888
common_voice_hy-AM_39465569.wav,Նա կոռային պարտավորություններ ուներ նաև ֆեոդալական պետության կամ երկրի իշխանի հանդեպ։,6.588
common_voice_hy-AM_39990441.wav,Արդյունաբերության մեջ քլորոֆորմը ստանում են մեթանի կամ քլորմեթանի քլորացմամբ։,6.876
common_voice_hy-AM_39478416.wav,Այս պինգվինն օժտված էր պարելու շնորհով։,3.78
common_voice_hy-AM_39524679.wav,Հայտնաբերվում է ռենտգենախտորոշմամբ։,3.708
common_voice_hy-AM_40007191.wav,Լիարժեք կազմակերպված բուժման պարագայում ելքը հիմնականում բարենպաստ է։,6.264
common_voice_hy-AM_39471314.wav,"Համակարգչային տեխնոլոգիաների տարածումը փոփոխել են տվյալների հավաքագրման, պահպանման և մանիպուլյացիայի ձևերը։",7.92
common_voice_hy-AM_39470434.wav,Սրա հարավարևելյան լաջերից սկիզբ է առնում Սև ջուր գետի ակունքներից մեկը։,5.256
common_voice_hy-AM_39440631.wav,Չվող թռչուն է։,2.088
common_voice_hy-AM_39278647.wav,"Կեղևը բաց դարչնագույն է կամ բաց մոխրավուն, ճաքճքված։",7.308
common_voice_hy-AM_39471618.wav,Օքսվորդի անգլերեն բառարանում «գոլկոնդա» բառը հարստության հանքավայր բացատրությունն ունի։,6.66
common_voice_hy-AM_39465604.wav,"Նրանք երկուսն էլ խանդում էին միմյանց, երբ տեսնում էին միմյանց զզույգերին։",5.688
common_voice_hy-AM_39477690.wav,Ես օգտագործեցի այս համերգը՝ հարգանքի տուրք մատուցելու համար։,4.896
common_voice_hy-AM_39452505.wav,Հայաստանում եղել է նաև մի շարք արտասահմանյան թերթերի թղթակիցը։,4.896
common_voice_hy-AM_39542961.wav,Էկոլոգիայի հիմնական հասկացություններից է։,3.276
common_voice_hy-AM_39465812.wav,"Փորձել է փախչել երկրից, բայց ձերբակալվել է։",3.996
common_voice_hy-AM_40009338.wav,Այն ծանրաբեռնված է հատկապես ձմեռային ամիսների ընթացքում։,5.328
common_voice_hy-AM_39607131.wav,"Եղել է եռանդուն անձնավորություն, տաղանդավոր զորավար և հմուտ քաղաքագետ։",7.02
common_voice_hy-AM_39509788.wav,Սլովակիայի տարածքը բնակեցված է եղել հին քարի դարից։,4.14
common_voice_hy-AM_39532637.wav,Լճի ափին կառուցվել են բազմաթիվ վիլլաներ։,3.348
common_voice_hy-AM_39546513.wav,"- Ուզում ես ինձ վիրավորե՞լ, Վահան:",3.06
common_voice_hy-AM_39377309.wav,Հրեաների հետ այդ կարգավիճակում հայտնվեցին նաև գնչուները։,4.716
common_voice_hy-AM_39445782.wav,Ումագը հայտնի է որպես համաշխարհային կարգի թենիսի կենտրոններից մեկը։,4.536
common_voice_hy-AM_39462481.wav,"Բոլորը կարծում էին, որ նա շուտով կմահանա։",4.176
common_voice_hy-AM_39488372.wav,"Մերուժանը զբաղվում էր նկարչությամբ, շվի էր նվագում և երգում էր։",4.896
common_voice_hy-AM_39439739.wav,"Աղջիկը ստպված էր հեռանալ քաղաքից, որպեսզի խուսափի նրա պատժից։",4.176
common_voice_hy-AM_40009148.wav,Ուստի հիվանդության առաջին իսկ ախտանշանների դեպքում հարկավոր է դիմել բժշկի։,5.868
common_voice_hy-AM_39641900.wav,Ես ինքս այդ իրողություններով մտահոգված արցախցիներից մեկն եմ եղել:,5.94
common_voice_hy-AM_26827391.wav,Հյուսիսային բևեռը նաև չի առնչվում որևէ ժամային գոտու։,7.848
common_voice_hy-AM_39277234.wav,Քարձորն ուներ խաչքարերով գերեզմանատուն։,4.32
common_voice_hy-AM_39478202.wav,Խալիֆայությունը ջանում էր սրել այն։,3.456
common_voice_hy-AM_39543060.wav,Էստոնական նավատորմում անձնակազմն ստիպված է հեռանալ սուզանավից՝ տախտակամածին թողնելով հիվանդ հրամանատարին։,7.38
